exhibitor_id,company_name,country,website,pavilion,activity_1liner,products,services,target_buyers,technologies,why_target,completeness_score,data_source_strength
769,EXAIL,France,https://www.exail.com/,,"Conçoit et fabrique des véhicules militaires, drones aériens, systèmes anti-drone pour armées et forces de sécurité.",véhicules militaires · drones aériens · systèmes anti-drone · capteurs embarqués · systèmes optroniques,MCO / MRO · certification / tests · intégration de systèmes,"Primes défense, Sécurité civile, MoD / Armées, Export / international",5G / sans-fil · RF / micro-ondes · Lidar / Laser · robotique / autonomie · simulation,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
770,EXAVISION SAS,France,http://exavision.com/,,Pilote la défense nationale et conduit les achats militaires publics.,achat public défense · politique industrielle militaire · passation de marchés publics défense · coopération inter-États défense,certification / tests,"MoD / Armées, Export / international, Sécurité civile",,Acheteur public défense — porte d'entrée pour fournisseurs cherchant à pénétrer le marché public militaire local.,85,high
771,EXCALIBUR ARMY,Czech Republic,https://www.excaliburarmy.cz/,,"Conçoit et fabrique des véhicules militaires, armes, munitions pour armées et forces de sécurité.",véhicules militaires · armes · munitions · moteurs / propulsion · radars,certification / tests,"MoD / Armées, Primes défense, Sécurité civile, Export / international",Lidar / Laser,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
772,EXCALIBUR INTERNATIONAL A.S.,Czech Republic,http://www.excaliburinternational.cz/,,Représente le tissu industriel défense et facilite la coopération internationale.,représentation des industriels défense · accompagnement export PME défense · mise en relation B2B défense · montage de projets EDF / Horizon Europe,MCO / MRO · formation · distribution / représentation · certification / tests · intégration de systèmes,"Industriels défense, Export / international, Primes défense, Sécurité civile",,"Porte d'entrée institutionnelle vers le tissu industriel défense — utile pour identifier sous-traitants, partenaires R&D et opportunités EDF.",85,high
773,EXENS GROUP,France,http://www.exens-solutions.com/,,"Spécialisée dans the design and manufacture of components, subsystems, and radiofrequency, microwave, and time freq…",,certification / tests · formation · sous-traitance,"Sécurité civile, Export / international",RF / micro-ondes · robotique / autonomie · fabrication additive · simulation,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,80,medium
774,EXONICUS R&D,Latvia,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
775,EXOSENS,France,http://www.exosens.com/,,"Conçoit et fabrique des drones aériens, capteurs embarqués, systèmes optroniques pour forces de sécurité.",drones aériens · capteurs embarqués · systèmes optroniques · logiciels métier défense · composants électroniques,distribution / représentation · intégration de systèmes,"Sécurité civile, Primes défense, Export / international",imagerie thermique · robotique / autonomie · 5G / sans-fil · RF / micro-ondes · Lidar / Laser,"Acheteur potentiel de nacelles EO/IR, batteries Li-ion, liaison de données chiffrée pour ses lignes drones — également compétiteur sur le segment drones.",100,high
776,EXPLEO FRANCE,France,https://expleo.com/,,"Conçoit et fabrique des véhicules militaires, logiciels métier défense, équipement logistique pour forces de sécurité.",véhicules militaires · logiciels métier défense · équipement logistique · moteurs / propulsion · réseaux de communication,ingénierie / conseil · certification / tests · distribution / représentation · sous-traitance · intégration de systèmes,"Sécurité civile, Primes défense, Export / international",IA / vision · cybersécurité · simulation · big data / analyse · RF / micro-ondes,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
777,EXPLORER CASES BY GT LINE GROUP,Italy,http://www.explorercases.com/,,"Conçoit et fabrique des drones aériens, équipement logistique, armes pour armées et forces de sécurité.",drones aériens · équipement logistique · armes · logiciels métier défense,distribution / représentation,"Sécurité civile, MoD / Armées, Primes défense",vol autonome · RF / micro-ondes · mécanique d'armement · cloud,"Acheteur potentiel de nacelles EO/IR, batteries Li-ion, liaison de données chiffrée pour ses lignes drones — également compétiteur sur le segment drones.",100,high
778,EXPLOSIA A.S.,Czech Republic,https://www.explosia.cz/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
779,Extron,Netherlands,http://www.extron.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
780,FA Krosno S.A.,Poland,https://www.fakrosno.pl/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
781,FACTEM,France,https://www.factem.com/,,"FACTEM est spécialisée depuis plus de 70 ans dans la conception, le développement et la fabrication de produits acoustiques (microphones…",,,,,À qualifier — données publiques insuffisantes pour trancher.,40,low
782,Factor Ingeniería y Decoletaje S.L.,Spain,http://factorsl.es/en/solutions/defence,,Sous-traite l'usinage mécanique pour la défense et l'industrie.,pièces usinées de précision · ensembles micro-mécaniques · composants CNC complexes,certification / tests · distribution / représentation,"Primes défense, Industriels défense",mécanique de précision · usinage 5 axes,"Sous-traitant éligible EN9100/AQAP — fournisseur potentiel pour pièces série courte des programmes défense (Scorpion, Eurofighter, MGCS).",100,high
783,FACTORY SYSTEMES,France,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
784,FAE,Italy,http://demining.fae-group.com/,,Conçoit et fabrique des robots de déminage pour militaires et déminage humanitaire.,,certification / tests,Export / international,,Prestataire potentiel de certification / tests pour export / international — partenaire pour les marchés publics et industriels associés.,65,medium
785,Fairsight Vision,Ukraine,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
786,Falck-Schmidt Corp,Denmark,https://www.falck-schmidt.systems/,,"Conçoit et fabrique des véhicules militaires, capteurs embarqués, radars pour primes et armées.",véhicules militaires · capteurs embarqués · radars · systèmes optroniques · armes,MCO / MRO · intégration de systèmes,"MoD / Armées, Primes défense",5G / sans-fil · Lidar / Laser · matériaux composites,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
787,FALCOM,Denmark,http://falcom.gn.com/,,"At FalCom, we empower those who protect us by creating state-of-the-art communication and hearing protection systems tailored for defense…",,,Sécurité civile,,Cible commerciale sur le segment sécurité civile — à qualifier sur portefeuille produit / services.,65,medium
788,FALKEN S.A.U.,Spain,http://www.falken.es/,,"Distribue des véhicules militaires, simulateurs d'entraînement, réseaux de communication pour forces de sécurité.",véhicules militaires · simulateurs d'entraînement · réseaux de communication · logiciels métier défense,distribution / représentation,Sécurité civile,véhicules tout-terrain · simulation · RF / micro-ondes · 5G / sans-fil,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,medium
789,FASSI,Italy,http://www.fassi.com/,,"Since 1965, Fassi has been one of the world’s leading points of reference in the lifting industry
A 100% Made in Italy supply chain, an i…",,distribution / représentation,Export / international,IA / vision · 5G / sans-fil,Canal de distribution sur le marché export / international — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,80,medium
790,FAUN Trackway Limited,United-Kingdom,http://www.fauntrackway.co.uk/,,"FAUN Trackway Limited has been the global leader in the design, manufacture and supply of expeditionary recoverable matting for over 75 y…",,ingénierie / conseil · distribution / représentation · certification / tests,"MoD / Armées, Export / international",matériaux composites,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,80,high
791,FDH Aero,USA,https://fdhaero.com/,,"Distribue des composants techniques pour la défense, l'aérospatial et l'industrie.",distribution composants électroniques durcis · distribution de matériel militaire · représentation de marques étrangères · ingénierie d'application & sourcing BOM,,"Primes défense, Industriels défense, Export / international",,Distributeur Tier-1 — partenaire pour l'approvisionnement BOM des primes défense.,70,very_low
792,FEDD,France,https://www.agon-electronics.com/fedd/,,"LA PLACE DE FEDD AU SEIN DU GROUPE Du Routage à l’Intégration Co-Design, Production complète et Fiabilité sur le long terme FEDD est une…",équipement logistique · composants électroniques · réseaux de communication,sous-traitance · MCO / MRO · certification / tests · ingénierie / conseil,Primes défense,microélectronique durcie · RF / micro-ondes · 5G / sans-fil,Compétiteur sur équipement logistique — cible potentielle pour la vente de sous-systèmes complémentaires ou de prestations associées.,100,medium
